es_0,"Curación menor","Recupera una pequeña cantidad de PS para el objetivo. Puede infligir daño a los no muertos.\nRequisito de aprendizaje:\nReal:Nivel 10\nMago:Nivel 4\nElfo:Nivel 8\nCaballero:Nivel 20."
es_1,Luz,"Usa la magia para invocar una fuente de luz que ilumina un área alrededor del lanzador del hechizo durante 3600 segundos.\nRequisito de aprendizaje:\nReal:Nivel 10\nMago:Nivel 4\nElfo:Nivel 8\nCaballero:Nivel 10."
es_2,Escudo,"Forma un escudo protector y aumenta la PR propia en 2 puntos. No se puede acumular.\nRequisito de aprendizaje:\nReal:Nivel 10\nMago:Nivel 4\nElfo:Nivel 8\nCaballero:Nivel 30."
es_3,"Descarga de energía","Lanza una fecha mágica que inflige una pequeña cantidad de daño al objetivo.La clase de mago consume 0 de maná al lanzar este hechizo por debajo del nivel 30. Las clases elfo y real consumen 0 de maná al lanzar este hechizo por debajo del nivel 20.\nRequisito de aprendizaje:\nReal:Nivel 10\nMago:Nivel 4\nElfo:Nivel 8\nCaballero:Nivel 50."
es_4,Teletransporte,"Teletransporte a un lugar aleatorio. También puede seleccionar un lugar determinado si se usa con el anillo del teletransporte.\nRequisito de aprendizaje:\nReal:Nivel 10\nMago:Nivel 4\nElfo:Nivel 8\nCaballero:Nivel 50."
es_5,"Daga de hielo","Lanza flechas de hielo a los enemigos para infligirles daño.\nRequisito de aprendizaje:\nReal:Nivel 10\nMago:Nivel 4\nElfo:Nivel 8\nCaballero:Nivel 50."
es_6,"Shuriken de viento","Lanza una daga de viento que inflige daño al enemigo.\nRequisito de aprendizaje:\nReal:Nivel 10\nMago:Nivel 4\nElfo:Nivel 8\nCaballero:Nivel 50."
es_7,"Arma sagrada","Mejora las armas para aumentar el daño. Las armas mejoradas pueden infligir daño adicional a los no muertos.\nRequisito de aprendizaje:\nReal:Nivel 10\nMago:Nivel 4\nElfo:Nivel 8\nCaballero:Nivel 40."
es_8,"Cura veneno","Usa la magia para curar al objetivo y sanarlo en caso de envenenamiento.\nRequisito de aprendizaje:\nReal:Nivel 20\nMago:Nivel 8\nElfo:Nivel 16."
es_9,"Toque helado","Absorbe algunos PS del objetivo y los añade a los tuyos. Lanzar este hechizo provoca que tu valor legítimo disminuya en 2.\nRequisito de aprendizaje:\nReal:Nivel 20\nMago:Nivel 8\nElfo:Nivel 16."
es_10,"Maldición: Veneno","Usar la magia para crear toxinas, que tienen la posibilidad de envenenar al objetivo y hacer que sufra daño tóxico continuo. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nReal:Nivel 20\nMago:Nivel 8\nElfo:Nivel 16."
es_11,"Arma de encantamiento","Aumenta el daño del arma del objetivo en 2 puntos.\nRequisito de aprendizaje:\nReal:Nivel 20\nMago:Nivel 8\nElfo:Nivel 16."
es_12,Detección,"Revela monstruos y jugadores ocultos y los hace visibles.\nRequisito de aprendizaje:\nReal:Nivel 20\nMago:Nivel 8\nElfo:Nivel 16."
es_13,"Disminución de peso","Aumenta la capacidad de carga propia durante un periodo de tiempo, lo que permite transportar más objetos.\nRequisito de aprendizaje:\nReal:Nivel 20\nMago:Nivel 8\nElfo:Nivel 16."
es_14,"Flecha de fuego","Conjura flechas llameantes mágicas y las dispara a los objetivos enemigos para infligir daño.\nRequisito de aprendizaje:\nReal:Nivel 20\nMago:Nivel 8\nElfo:Nivel 16."
es_15,"Colmillo del infierno","Lanza un hechizo de tierra que provoca que broten pinchos bajo las unidades enemigas y les inflijan daño.\nRequisito de aprendizaje:\nReal:Nivel 20\nMago:Nivel 8\nElfo:Nivel 16."
es_16,Rayo,"Inflige daño a los enemigos que están de frente en línea recta con el poder de los relámpagos.\nRequisito de aprendizaje:\nMago:Nivel 12\nElfo:Nivel 24."
es_17,"Convertir no muertos","Tiene la posibilidad de matar a los no muertos in situ, pero también un 5% de posibilidad de encolerizarlos.\nRequisito de aprendizaje:\nMago:Nivel 12\nElfo:Nivel 24."
es_18,Curar,"Recupera los PS del objetivo. Puede infligir daño a los no muertos.\nRequisito de aprendizaje:\nMago:Nivel 12\nElfo:Nivel 24."
es_19,"Maldición: Ceguera","Bloquear la visión de los enemigos con magia. Tiene la posibilidad de cegar al objetivo durante un periodo de tiempo. Sin embargo, usar este hechizo de magia provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 12\nElfo:Nivel 24."
es_20,"Armadura bendita","Aumenta la PR de tu propia armadura en 3 puntos. No puedes volver a lanzar este hechizo varias veces.\nRequisito de aprendizaje:\nMago:Nivel 12\nElfo:Nivel 24."
es_21,"Nube de Congelación","Lanza un poderoso ataque de hielo sobre el objetivo que inflige daño de congelación tanto al objetivo como a los enemigos que se encuentren a 1 unidad de distancia de ellos.\nRequisito de aprendizaje:\nMago:Nivel 12\nElfo:Nivel 24."
es_22,"Mostrar debilidad","Usa la magia para detectar los atributos que más temen tus enemigos.\nRequisito de aprendizaje:\nMago:Nivel 12\nElfo:Nivel 24."
es_23,"Bola de fuego","Invoca bolas de fuego resplandecientes para quemar al objetivo y a los enemigos dentro de una unidad de distancia del objetivo.\nRequisito de aprendizaje:\nMago:Nivel 16\nElfo:Nivel 32."
es_24,"Encantamiento físico: DES","Lanza un hechizo de viento que aumenta la destreza del objetivo en 5 puntos. Solo se puede usar sobre los miembros de tu gremio. El efecto no se puede acumular.\nRequisito de aprendizaje:\nMago:Nivel 16\nElfo:Nivel 32."
es_25,"Rotura de armas","Usar la magia para envolver las armas de tus enemigos y probablemente infligirles daño. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 16\nElfo:Nivel 32."
es_26,"Toque vampírico","Absorbe los PS del objetivo y los añade a los tuyos. Usar este hechizo provoca que tu valor legítimo disminuya en 5.\nRequisito de aprendizaje:\nMago:Nivel 16\nElfo:Nivel 32."
es_27,Ralentización,"Cambia el entorno alrededor de los enemigos con el poder del viento. Tiene la posibilidad de reducir todos los tipos de velocidad del objetivo.\nRequisito de aprendizaje:\nMago:Nivel 16\nElfo:Nivel 32."
es_28,"Prisión de la tierra","Crea unas zarzas gigantes que brotan de debajo del suelo y se envuelven alrededor del objetivo e infligen daño tanto al objetivo como a los enemigos que se encuentren a 1 unidad de distancia de ellos.\nRequisito de aprendizaje:\nMago:Nivel 16\nElfo:Nivel 32."
es_29,"Contrarrestar magia","Lanza un escudo mágico protector a su alrededor que lo protege de un ataque mágico. Dura 5 segundos.\nRequisito de aprendizaje:\nMago:Nivel 16\nElfo:Nivel 32."
es_30,Meditación,"Entra en estado de meditación, en el que la recuperación de PM es más rápida de la normal. Sin embargo, dejará de tener efecto en cuanto te muevas, lances un hechizo o realices cualquier acción de batalla.\nRequisito de aprendizaje:\nMago:Nivel 16\nElfo:Nivel 32."
es_31,"Maldición: Parálisis","Invoca una momia que emerge del suelo y ataca a tus enemigos. Tienen la posibilidad de paralizar al objetivo. Lanzar este hechizo provoca que tu valor legítimo disminuya en 500.\nRequisito de aprendizaje:\nMago:Nivel 20\nElfo:Nivel 40."
es_32,"Invocar relámpago","Invoca relámpagos para atacar a tus enemigos e inflige un daño grave al objetivo.\nRequisito de aprendizaje:\nMago:Nivel 20\nElfo:Nivel 40."
es_33,"Curación mayor","Recupera una gran cantidad de PS para el objetivo. También inflige daño a los no muertos.\nRequisito de aprendizaje:\nMago:Nivel 20\nElfo:Nivel 40."
es_34,"Domar monstruo","Puede hechizar al monstruo objetivo y hacer que te siga. Cuanto más débiles sean los PS del objetivo, mayor será la probabilidad de éxito.\nRequisito de aprendizaje:\nMago:Nivel 20\nElfo:Nivel 40."
es_35,"Eliminar maldición","Emite una luz sagrada que retira la maldición del objetivo.\nRequisito de aprendizaje:\nMago:Nivel 20\nElfo:Nivel 40."
es_36,"Cono de frío","Libera pinchos congelados sobre el objetivo e inflige daño.\nRequisito de aprendizaje:\nMago:Nivel 20\nElfo:Nivel 40."
es_37,"Consumo de maná","Tiene la posibilidad de absorber los PM del objetivo y convertir el de esos PM absorbidos para ti mismo.\nRequisito de aprendizaje:\nMago:Nivel 20\nElfo:Nivel 40."
es_38,Oscuridad,"Invoca una sombra oscura que tiene la posibilidad de cegar al objetivo durante 32 segundos. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 20\nElfo:Nivel 40."
es_39,"Crear zombi","Crea una marioneta del objetivo que sigue y ayuda al lanzador del hechizo. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 24\nElfo:Nivel 48."
es_40,"Encantamiento físico: FZA","Usa llamas para aumentar la FZA del objetivo en 5 puntos. Solo se puede usar sobre los miembros del gremio. No se puede lanzar este hechizo varias veces sobre un objetivo.\nRequisito de aprendizaje:\nMago:Nivel 24\nElfo:Nivel 48."
es_41,Celeridad,"Aumenta la velocidad del objetivo en durante 20 minutos. No se puede volver a lanzar el hechizo mientras este activo sobre el objetivo.\nRequisito de aprendizaje:\nMago:Nivel 24\nElfo:Nivel 48."
es_42,"Cancelar magia","Disuelve los hechizos mágicos de los enemigos con el poder del viento. Tiene la posibilidad de eliminar todos los efectos mágicos sobre el objetivo.\nRequisito de aprendizaje:\nMago:Nivel 24\nElfo:Nivel 48."
es_43,Erupción,"Destroza a los enemigos con el poder de la tierra, e inflige daños graves.\nRequisito de aprendizaje:\nMago:Nivel 24\nElfo:Nivel 48."
es_44,"Rayo solar","Provoca feroces explosiones sobre el objetivo que infligen una inmensa cantidad de daño.\nRequisito de aprendizaje:\nMago:Nivel 24\nElfo:Nivel 48."
es_45,Debilidad,"Este hechizo tiene la posibilidad de reducir el daño de ATQ físico cuerpo a cuerpo del objetivo y su frecuencia de impacto. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 24\nElfo:Nivel 48."
es_46,"Arma de bendición","Lanza un hechizo de bendición sobre el arma del objetivo para fortalecerla. Esto aumenta el daño del objetivo y su frecuencia de impacto.\nRequisito de aprendizaje:\nMago:Nivel 24\nElfo:Nivel 48."
es_47,"Promesa de curación","Cura a todos los miembros del gremio en la pantalla.\nRequisito de aprendizaje:\nMago:Nivel 28."
es_48,Paralizar,"Inflige daño al objetivo con una posibilidad de congelarlo durante 5 segundos. Cuando está congelado, el objetivo no puede recibir ataques ni se puede mover.\nRequisito de aprendizaje:\nMago:Nivel 28."
es_49,"Invocar monstruo","Invoca a monstruos para que luchen por ti. El número de monstruos invocado depende del nivel de carisma del lanzador del hechizo. El nivel del lanzador del hechizo afecta al tipo de monstruos que se invoca. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 28."
es_50,"Paseo sagrado","Fortalece los pies del lanzador del hechizo para aumentar su velocidad de movimiento.\nRequisito de aprendizaje:\nMago:Nivel 28."
es_51,Tornado,"Invoca un poderoso torbellino que inflige daño a todos los enemigos dentro de 2 unidades de distancia a partir del lanzador del hechizo.\nRequisito de aprendizaje:\nMago:Nivel 28."
es_52,"Celeridad mayor","Aumenta la velocidad del lanzador del hechizo en un 50% durante 30 minutos. No se puede acumular.\nRequisito de aprendizaje:\nMago:Nivel 28."
es_53,Enloquecido,"Aumenta el ATQ físico cuerpo a cuerpo en 5 puntos a uno mismo, a las unidades aliadas y a los miembros del gremio. Sin embargo, la PR disminuye en 10 puntos y los PS ya no se recargan automáticamente.\nRequisito de aprendizaje:\nMago:Nivel 28."
es_54,Enfermedad,"Hace que los enemigos enfermen, con la posibilidad de reducir su PR en 12 puntos y su frecuencia de impacto en 6 puntos. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 28."
es_55,"Curación completa","Recupera una inmensa cantidad de PS para el objetivo. Puede infligir daño a los no muertos.\nRequisito de aprendizaje:\nMago:Nivel 32."
es_56,"Muro de fuego","Crea un muro de llamas mágico que inflige daño a los enemigos que lo tocan.\nRequisito de aprendizaje:\nMago:Nivel 32."
es_57,Ventisca,"Invoca una ventisca de hielo que inflige daño a todos los enemigos dentro de 5 unidades de distancia a partir del lanzador del hechizo. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 32."
es_58,Invisibilidad,"Hace que el lanzador del hechizo sea invisible. Sin embargo, el hechizo dejará de tener efecto Si el lanzador ataca o realiza otro tipo de acción similar.\nRequisito de aprendizaje:\nMago:Nivel 32."
es_59,Resurrección,"Resucita al objetivo muerto con todos los PS.\nRequisito de aprendizaje:\nMago:Nivel 32."
es_60,Terremoto,"Activa terremotos cerca del lanzador del hechizo que inflige daño a los enemigos dentro de una unidad de distancia a partir del lanzador.\nRequisito de aprendizaje:\nMago:Nivel 32."
es_61,"Manantial de vida","Crea un anillo de energía que aumenta la velocidad de recuperación de PS de todos los jugadores dentro del alcance.\nRequisito de aprendizaje:\nMago:Nivel 32."
es_62,Silencio,"Sella el objetivo con magia, con la posibilidad de hacer que sea incapaz de usar la magia durante el periodo de efecto.\nRequisito de aprendizaje:\nMago:Nivel 32."
es_63,"Tormenta de rayos","Invoca relámpagos y vientos tormentosos para infligir daño a los enemigos a una unidad de distancia de él.\nRequisito de aprendizaje:\nMago:Nivel 36."
es_64,"Niebla del sueño","Tiene la posibilidad de hacer que el objetivo y los enemigos a de 1 unidad de distancia de él se duerman durante 32 segundos. Los enemigos quedan debilitados en cuanto los atacas. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 36."
es_65,Mutación,"Cambia la forma del objetivo con la posibilidad de durar un periodo de tiempo.\nRequisito de aprendizaje:\nMago:Nivel 36."
es_66,"Escudo de Protección","Crea un enorme escudo protector mágico para los miembros del gremio, bajo el que todo el daño recibido se reduce a la mitad durante el periodo de efecto.\nRequisito de aprendizaje:\nMago:Nivel 36."
es_67,"Teletransporte en masa","Teletransporta al lanzador del hechizo y a los miembros del gremio que estén dentro de 1 unidad de distancia de él a una ubicación aleatoria. Puede seleccionar un lugar determinado para teletransportarse si se usa con el anillo del teletransporte.\nRequisito de aprendizaje:\nMago:Nivel 36."
es_68,"Tormenta de fuego","Lanzar un tornado llameante inflige daño a todos los enemigos que rodean al lanzador, Inflige daño a todos los objetivos (excepto a los jugadores con nombre blanco y nombre azul) alrededor del lanzador.\nRequisito de aprendizaje:\nMago:Nivel 36."
es_69,"Poción del deterioro","Congela todas las pociones del objetivo, con la posibilidad de hacer que sea incapaz de usar ninguna poción durante el periodo de efecto.\nRequisito de aprendizaje:\nMago:Nivel 36."
es_70,"Contrarrestar detección","Busca monstruos y jugadores ocultos en la pantalla, los hace visibles y les inflige daño.\nRequisito de aprendizaje:\nMago:Nivel 36."
es_71,"Crear arma mágica","Tiene la probabilidad de cambiar el arma del lanzador del hechizo por un arma +1 permanentemente. No se puede usar repetidamente con la misma arma.\nRequisito de aprendizaje:\nMago:Nivel 40."
es_72,"Ataque de meteorito","Invoca meteoros para aplastar a los enemigos, e inflige gran daño al objetivo y a los enemigos a una unidad de distancia de él.\nRequisito de aprendizaje:\nMago:Nivel 40."
es_73,"Resurrección mayor","Resucita al objetivo muerto con todos los PS, además de un 25%% de la EXP perdida al morir.\nRequisito de aprendizaje:\nMago:Nivel 40."
es_74,"Ralentización en masa","Lanza un hechizo de tierra que modifica la topografía de una zona, con la posibilidad de reducir la velocidad del objetivo y de los enemigos a 1 unidad de distancia de él.\nRequisito de aprendizaje:\nMago:Nivel 40."
es_75,Destruir,"Invoca una bayoneta de luz gigante de los cielos para acuchillar a tu objetivo, lo que le inflige un daño fatal. Lanzar este hechizo provoca que tu valor legítimo aumente en 1.\nRequisito de aprendizaje:\nMago:Nivel 40."
es_76,"Barrera absoluta","Crea un escudo protector invencible para el lanzador del hechizo. Bloquea todos los ataques durante 12 segundos. Si el lanzador del hechizo lanza otro hechizo durante el periodo de efecto, el escudo desaparecerá.\nRequisito de aprendizaje:\nMago:Nivel 40."
es_77,"Avanzar espíritu","Aumenta los PS del objetivo en un 20%, además del valor de PM máximo durante el periodo de efecto.\nRequisito de aprendizaje:\nMago:Nivel 40."
es_78,"Pincho de hielo","Invoca una tormenta de nieve en remolino que inflige daño a todos los enemigos dentro de 5 unidades de distancia a partir del lanzador del hechizo. Tienen la posibilidad de congelar al objetivo. Lanzar este hechizo provoca que tu valor legítimo disminuya en 10.\nRequisito de aprendizaje:\nMago:Nivel 40."
es_79,"Choque abrumador ","Tiene la posibilidad de aturdir al objetivo durante unos segundos. Esta habilidad solo se puede usar con una espada a dos manos equipada.\nRequisito de aprendizaje:\nCaballero:Nivel 50."
es_80,"Armadura de reducción","Reduce la cantidad de daño físico recibido. Cuanto mayor sea el nivel del personaje, mayor será la cantidad de daño reducida.\nRequisito de aprendizaje:\nCaballero: nivel 50"
es_81,"Ataque de rebote","Provoca que broten pinchos mágicos de tu armadura. Tiene la posibilidad de causar daños a las armas de los enemigos que intentan atacarte cuerpo a cuerpo.\nRequisito de aprendizaje:\nCaballero:Nivel 60."
es_82,"Carro sólido","Aumenta la frecuencia de evasión propia. Solo funciona cuando se tiene un escudo equipado.\nRequisito de aprendizaje:\nCaballero:Nivel 50."
es_83,Contrabarrera,"Tiene la posibilidad de reflejar el daño físico cuerpo a cuerpo recibido hacia el atacado. Esta habilidad solo se puede usar con armas de tipo espada a dos manos equipadas.\nRequisito de aprendizaje:\nCaballero:Nivel 50."
es_84,"Objetivo real","Marca un objetivo no aliado durante 45 segundos, tiempo durante el que su ubicación estará expuesta a los aliados del lanzador del hechizo. Los objetivos marcados sufrirán daño adicional de los ataques.\nRequisito de aprendizaje:\nReal:Nivel 15."
es_85,"Aura brillante","Aumenta la RM y la frecuencia de impacto para ti y para las unidades aliadas. Este estado contrarresta el aura resplandeciente.\nRequisito de aprendizaje:\nReal:Nivel 40."
es_86,"Aura resplandeciente","Aumenta 8 de PR para ti, para las unidades aliadas y para los miembros de tu gremio. Este estado contrarresta el aura inspiradora.\nRequisito de aprendizaje:\nReal:Nivel 55."
es_87,"Llamar a clan","Invoca miembros del mismo gremio a tu posición actual.\nRequisito de aprendizaje:\nReal:Nivel 30."
es_88,"Aura valiente","Aumenta el ATQ físico en 5 puntos para ti y para las unidades aliadas.\nRequisito de aprendizaje:\nReal:Nivel 50."
es_89,"Aprender clan","Te teletransporta a un miembro específico del mismo gremio.\nRequisito de aprendizaje:\nReal:Nivel 45."
es_90,"Resistir a la magia","Aumenta la RM del lanzador del hechizo en un 10%.\nRequisito de aprendizaje:\nElfo:Nivel 10."
es_91,"Cuerpo y mente","Convierte 8 puntos de tus PS en 2 puntos de PM.\nRequisito de aprendizaje:\nElfo:Nivel 10."
es_92,"Teletransportar a madre","El lanzador del hechizo se le teletransportará inmediatamente al Yggdrasil, a menos que se encuentre en 1 área donde esté prohibido el teletransporte.\nRequisito de aprendizaje:\nElfo:Nivel 10."
es_93,"Triple flecha","Lanza 3 flechas a la vez, e inflige daño al objetivo enemigo. Solo funciona cuando se tiene un arco equipado.\nRequisito de aprendizaje:\nElfo:Nivel 30."
es_94,"Caída del elemental","Tiene una probabilidad de reducir la resistencia elemental del objetivo a tu propio tipo elemental en un 50%.\nRequisito de aprendizaje:\nElfo: nivel 40"
es_95,"Contrarrestar reflejo","Durante el periodo de efecto, tiene la posibilidad de reflejar los ataques mágicos.\nRequisito de aprendizaje:\nElfo:Nivel 50."
es_96,"Borrar mente","Aumenta la sabiduría del lanzador del hechizo en 3 puntos. No se puede acumular.\nRequisito de aprendizaje:\nElfo:Nivel 20."
es_97,"Resistir a los elementos","Fortalece la PR del lanzador del hechizo frente a todos los atributos en un 10%%.\nRequisito de aprendizaje:\nElfo:Nivel 20."
