de_0,"Obwohl es in der Regel keine Kräfte besitzt, besteht immer noch eine sehr geringe Wahrscheinlichkeit, den anderen zu töten."
de_1,NULL
de_2,"Anfängerdolch. Ein guter Dolch für Anfänger."
de_3,"Ein Mithril-Dolch besitzt magische Kräfte, die helfen deine MP aufzufüllen."
de_4,"Ein Dolch aus Oreichalkos kann nicht beschädigt werden."
de_5,NULL
de_6,NULL
de_7,NULL
de_8,"Brans Schwert wurde von jemandem verflucht."
de_9,NULL
de_10,"Dieses Schwert besitzt eine höhere Trefferquote als andere Schwerter und kann zwischen die Panzerplatten deines Gegners stechen."
de_11,"Das Elfenschwert wurde von den ehrwürdigsten Ältesten der Elfen gestiftet."
de_12,"Dies ist ein besonderes leistungssteigerndes Langschwert."
de_13,NULL
de_14,NULL
de_15,"Dieses Einhandschwert ist ideal für Anfänger."
de_16,"Ein besonderes Schwert mit einer hohen Beständigkeit gegen Beschädigungen."
de_17,NULL
de_18,"Das Shamshir besteht aus Oreichalkos, einem legendären Metall, das unzerbrechlich ist."
de_19,NULL
de_20,NULL
de_21,NULL
de_22,"Das zweihändige Schwert ist ideal für Anfänger."
de_23,NULL
de_24,NULL
de_25,NULL
de_26,"Mit diesem Stab kann Bran den Blitz beschwören, um seine Feinde zu zerschmettern."
de_27,NULL
de_28,"Das Schwert wurde vom Todesritter auf der Drachenjagd verwendet. Es trägt seinen Groll in seiner Klinge."
de_29,"Das Dämonenschwert reduziert kontinuierlich dein LP, aber deine Aktionen werden schneller."
de_30,NULL
de_31,NULL
de_32,NULL
de_33,"Die Klaue wird aus minderwertiger Bronze hergestellt."
de_34,NULL
de_35,"Die Klaue ist aus hartem Stahl gefertigt und sehr stark."
de_36,NULL
de_37,NULL
de_38,NULL
de_39,NULL
de_40,NULL
de_41,NULL
de_42,NULL
de_43,NULL
de_44,NULL
de_45,NULL
de_46,NULL
de_47,NULL
de_48,NULL
de_49,"Der Anfängerspeer ist gut für Anfänger."
de_50,NULL
de_51,NULL
de_52,NULL
de_53,NULL
de_54,NULL
de_55,"Das Elfenschwert wurde von den ehrwürdigsten Ältesten der Elfen gestiftet und verbessert deine Geschicklichkeit."
de_56,"Der Elfenbogen wurde von den ehrwürdigsten Ältesten der Elfen gestiftet und verbessert deine Geschicklichkeit."
de_57,NULL
de_58,NULL
de_59,NULL
de_60,NULL
de_61,NULL
de_62,NULL
de_63,NULL
de_64,"Ein Stab, der deine MP schnell erholt."
de_65,"Ein Anfängerstab, der gut für Anfänger geeignet ist."
de_66,"Der Stab ist von der Magie von Beleth durchdrungen. Er steigert SP und beschleunigt die Erholung deiner MP."
de_67,"Der Stab mit Baphomets Magie besitzt die Macht der Dunkelheit, die deinen Feinden großen Schaden zufügt."
de_68,"Erhöht SP."
de_69,"Dieser Zauberstab absorbiert MP des Gegners, wenn er damit angegriffen wird."
de_70,"Erhöht den Schaden gegen magische Angriffe."
de_71,"Dies verringert deine magischen Punkte, aber erhöht deinen Angriffsschaden."
de_72,"Die Anfängeraxt ist perfekt für Anfänger."
de_73,"Die Anfängersteinarmbrust ist gut für Anfänger."
de_74,"Der Anfängerkopfbogen ist ideal für Anfänger."
de_75,"Magie kann nicht eingesetzt werden, wenn dies verwendet wird."
de_76,"Das Elfenschwert wurde von den ehrwürdigsten Ältesten der Elfen gestiftet und verbessert dein SP."
