ru_0,NULL
ru_1,"Обетованный остров"
ru_2,"Обетованный остров СЗ"
ru_3,"Обетованный остров С"
ru_4,"Обетованный остров Рапира"
ru_5,"Обетованный остров З"
ru_6,"Обетованный остров Руины искупления"
ru_7,"Город на Обетованном острове"
ru_8,"Город на Обетованном острове"
ru_9,"Город на Обетованном острове"
ru_10,"Город на Обетованном острове"
ru_11,"Обетованный остров Сад"
ru_12,"Город на Обетованном острове"
ru_13,"Город на Обетованном острове"
ru_14,"Обетованный остров СВ"
ru_15,"Обетованный остров ЮЗ"
ru_16,"Город на Обетованном острове"
ru_17,"Город на Обетованном острове"
ru_18,"Город на Обетованном острове"
ru_19,"Обетованный остров Магический магазин"
ru_20,"Обетованный остров Ю"
ru_21,"Обетованный остров В"
ru_22,"Обетованный остров Ферма питомцев"
ru_23,"Обетованный остров"
ru_24,"Подземелье Обетованного острова 1/F"
ru_25,"Подземелье Обетованного острова 2/F"
ru_26,"Главная страница Кассандра"
ru_27,"Land of Edin"
ru_28,"Берег Флегетона"
ru_29,"Дрейк-Маунтин З"
ru_30,"Дрейк-Маунтин СЗ"
ru_31,"Дрейк-Маунтин С"
ru_32,"Дрейк-Маунтин ЮЗ"
ru_33,Дрейк-Маунтин
ru_34,"Дрейк-Маунтин СВ"
ru_35,"Берег Ахерона"
ru_36,"Дрейк-Маунтин Ю"
ru_37,"Дрейк-Маунтин ЮВ"
ru_38,"Дрейк-Маунтин В"
ru_39,"Дамелот З"
ru_40,"Дамелот СЗ"
ru_41,"Дамелот С"
ru_42,"Берег Леты"
ru_43,"Эльфийский сад З"
ru_44,"Эльфийский сад СЗ"
ru_45,"Эльфийский сад С"
ru_46,"Дамелот ЮЗ"
ru_47,"Дамелот З"
ru_48,"Дамелот СЗ"
ru_49,"Дамелот С"
ru_50,"Дамелот СВ"
ru_51,Дамелот
ru_52,"Дамелот В"
ru_53,"Дамелот Ю"
ru_54,"Дамелот ЮЗ"
ru_55,"Дамелот СВ"
ru_56,"Эльфийский сад"
ru_57,"Дамелот Ю"
ru_58,"Дамелот В"
ru_59,"Эльфийский сад ЮЗ"
ru_60,"Эльфийский сад"
ru_61,"Эльфийский сад СВ"
ru_62,"Дамелот ЮВ"
ru_63,"Эльфийский сад Ю"
ru_64,"Сэндвуд З"
ru_65,"Сэндвуд СЗ"
ru_66,"Сэндвуд C"
ru_67,"Марос З"
ru_68,"Эльфийский сад ЮВ"
ru_69,"Эльфийский сад В"
ru_70,"Город орков З"
ru_71,Сэндвуд
ru_72,"Марос СЗ"
ru_73,"Марос С"
ru_74,"Город орков СЗ"
ru_75,"Город орков С"
ru_76,Сэндвуд
ru_77,"Гнилое болото"
ru_78,"Лернийское болото"
ru_79,"Марос ЮЗ"
ru_80,"Сэндвуд ЮЗ"
ru_81,Марос
ru_82,"Храм Лернийское болото"
ru_83,"Сэндвуд СВ"
ru_84,"Чаща Гнилое болото"
ru_85,"Чаща Лернийское болото"
ru_86,"Город орков"
ru_87,"Гильдия орков З"
ru_88,"Гильдия орков СЗ"
ru_89,"Гильдия орков С"
ru_90,"Город орков СВ"
ru_91,"Марос ЮЗ"
ru_92,"Город орков ЮЗ"
ru_93,"Гильдия орков"
ru_94,"Гильдия орков СВ"
ru_95,"Сэндвуд Ю"
ru_96,"Сэндвуд В"
ru_97,"Город орков З"
ru_98,"Город орков СЗ"
ru_99,"Город орков С"
ru_100,"Гильдия орков ЮЗ"
ru_101,"Гильдия орков В"
ru_102,"Сэндвуд ЮВ"
ru_103,"Город орков ЮЗ"
ru_104,"Город орков"
ru_105,"Город орков СВ"
ru_106,"Гильдия орков Ю"
ru_107,"Гильдия орков ЮВ"
ru_108,"Сэндвудский замок З"
ru_109,"Сэндвудский замок СЗ"
ru_110,"Сэндвудский замок С"
ru_111,"Марос Ю"
ru_112,"Марос ЮВ"
ru_113,"Город орков Ю"
ru_114,"Город орков В"
ru_115,"Город орков В"
ru_116,"Сэндвудский замок"
ru_117,"Город Сэндвуд З"
ru_118,"Город Сэндвуд СЗ"
ru_119,"Город Сэндвуд С"
ru_120,"Марос В"
ru_121,"Город орков ЮВ"
ru_122,"Город орков ЮВ"
ru_123,"Сэндвудский замок ЮЗ"
ru_124,"Сэндвудский замок СВ"
ru_125,"Город Сэндвуд"
ru_126,"Маросград З"
ru_127,"Маросград СЗ"
ru_128,"Маросград С"
ru_129,"Город орков Ю"
ru_130,"Город орков"
ru_131,"Город Сэндвуд ЮЗ"
ru_132,"Город Сэндвуд СВ"
ru_133,"Маросград ЮЗ"
ru_134,Маросград
ru_135,"Маросград СВ"
ru_136,"Сэндвудский замок Ю"
ru_137,"Сэндвудский замок В"
ru_138,"Город Сэндвуд Ю"
ru_139,"Город Сэндвуд В"
ru_140,"Маросград Ю"
ru_141,"Маросград В"
ru_142,"Сэндвудский замок ЮВ"
ru_143,"Город Сэндвуд ЮВ"
ru_144,"Марос Рапира"
ru_145,"Маросград ЮВ"
ru_146,"Лодка с Обетованного острова в Эдин"
ru_147,"Лодка из Эдина на Обетованный остров"
ru_148,"Подземелье Мароса  1/F"
ru_149,"Подземелье Мароса  2/F"
ru_150,"Подземелье Мароса  3/F"
ru_151,"Подземелье Мароса  4/F"
ru_152,"Подземелье Мароса  5/F"
ru_153,"Подземелье Мароса  6/F"
ru_154,"Подземелье Мароса  7/F"
ru_155,"Старый подземный ход"
