cn_0,NULL
cn_1,应许之岛
cn_2,应许之岛西北
cn_3,应许之岛北
cn_4,应许之岛码头
cn_5,应许之岛西
cn_6,应许之岛赎罪场
cn_7,应许村
cn_8,应许村
cn_9,应许村
cn_10,应许村
cn_11,应许之岛田园
cn_12,应许村
cn_13,应许村
cn_14,应许之岛东北
cn_15,应许之岛西南
cn_16,应许村
cn_17,应许村
cn_18,应许村
cn_19,应许之岛魔法书屋
cn_20,应许之岛南
cn_21,应许之岛东
cn_22,应许之岛宠物场
cn_23,应许之岛东南
cn_24,应许之岛地监1层
cn_25,应许之岛地监2层
cn_26,卡珊特拉居所
cn_27,伊丁大陆
cn_28,邱里普勒格顿河畔
cn_29,德雷克山岳西
cn_30,德雷克山岳西北
cn_31,德雷克山岳北
cn_32,德雷克山岳西南
cn_33,德雷克山岳中
cn_34,德雷克山岳东北
cn_35,阿克伦河畔
cn_36,德雷克山岳南
cn_37,德雷克山岳东南
cn_38,德雷克山岳东
cn_39,骑特拉地区西
cn_40,骑特拉地区西北
cn_41,骑特拉地区北
cn_42,勒特河畔
cn_43,精灵园林西
cn_44,精灵园林西北
cn_45,精灵园林北
cn_46,骑特拉地区西南
cn_47,骑特拉城镇西
cn_48,骑特拉城镇西北
cn_49,骑特拉城镇北
cn_50,骑特拉地区东北
cn_51,骑特拉城镇
cn_52,骑特拉地区东
cn_53,骑特拉地区南
cn_54,骑特拉城镇西南
cn_55,骑特拉城镇东北
cn_56,精灵园林神殿
cn_57,骑特拉城镇南
cn_58,骑特拉城镇东
cn_59,精灵园林西南
cn_60,精灵园林
cn_61,精灵园林东北
cn_62,骑特拉城镇东南
cn_63,精灵园林南
cn_64,沙棘木地区西
cn_65,沙棘木地区西北
cn_66,沙棘木地区北
cn_67,马洛斯地区西
cn_68,精灵园林东南
cn_69,精灵园林东
cn_70,妖魔地区西
cn_71,沙棘木地区中
cn_72,马洛斯地区西北
cn_73,马洛斯地区北
cn_74,妖魔地区西北
cn_75,妖魔地区北
cn_76,沙棘木地区绿洲
cn_77,腐烂沼泽
cn_78,勒那沼泽
cn_79,马洛斯地区东北
cn_80,沙棘木地区西南
cn_81,马洛斯地区中
cn_82,勒那沼泽神殿
cn_83,沙棘木地区东北
cn_84,腐烂沼泽深处
cn_85,勒那沼泽深处
cn_86,妖魔地区麦田
cn_87,妖魔城堡西
cn_88,妖魔城堡西北
cn_89,妖魔城堡北
cn_90,妖魔地区东北
cn_91,马洛斯地区西南
cn_92,妖魔地区西南
cn_93,妖魔城堡
cn_94,妖魔城堡东北
cn_95,沙棘木地区南
cn_96,沙棘木地区东
cn_97,妖魔村西
cn_98,妖魔村西北
cn_99,妖魔村北
cn_100,妖魔城堡西南
cn_101,妖魔城堡东
cn_102,沙棘木地区东南
cn_103,妖魔村西南
cn_104,妖魔村
cn_105,妖魔村东北
cn_106,妖魔城堡南
cn_107,妖魔城堡东南
cn_108,沙棘木城堡西
cn_109,沙棘木城堡西北
cn_110,沙棘木城堡北
cn_111,马洛斯地区南
cn_112,马洛斯地区东南
cn_113,妖魔村南
cn_114,妖魔村东
cn_115,妖魔地区东
cn_116,沙棘木城堡
cn_117,沙棘木村西
cn_118,沙棘木村西北
cn_119,沙棘木村北
cn_120,马洛斯地区东
cn_121,妖魔村东南
cn_122,妖魔地区东南
cn_123,沙棘木城堡西南
cn_124,沙棘木城堡东北
cn_125,沙棘木村
cn_126,马洛斯城镇西
cn_127,马洛斯城镇西北
cn_128,马洛斯城镇北
cn_129,妖魔地区南
cn_130,妖魔地区神殿
cn_131,沙棘木村西南
cn_132,沙棘木村东北
cn_133,马洛斯城镇西南
cn_134,马洛斯城镇
cn_135,马洛斯城镇东北
cn_136,沙棘木城堡南
cn_137,沙棘木城堡东
cn_138,沙棘木村南
cn_139,沙棘木村东
cn_140,马洛斯城镇南
cn_141,马洛斯城镇东
cn_142,沙棘木城堡东南
cn_143,沙棘木村东南
cn_144,马洛斯码头
cn_145,马洛斯城镇东南
cn_146,应许之岛往伊丁的船
cn_147,伊丁往应许之岛的船
cn_148,马洛斯地监1层
cn_149,马洛斯地监2层
cn_150,马洛斯地监3层
cn_151,马洛斯地监4层
cn_152,马洛斯地监5层
cn_153,马洛斯地监6层
cn_154,马洛斯地监7层
cn_155,古老的逃避隧道
cn_156,达特福德城堡内城
cn_157,瓦尔妲居所
cn_158,精灵地监1层
cn_159,精灵地监2层
cn_160,精灵地监3层
cn_161,沙棘木城堡地监1层
cn_162,沙棘木城堡地监2层
cn_163,骑特拉地监1层
cn_164,骑特拉地监2层
cn_165,骑特拉地监3层
cn_166,骑特拉地监4层
cn_167,沙棘木城堡内城
cn_168,德雷克山岳地监1层
cn_169,德雷克山岳地监2层
cn_170,德雷克山岳地监3层
cn_171,德雷克山岳地监4层
cn_172,德雷克山岳地监5层
cn_173,德雷克山岳地监6层
cn_174,年兽洞穴
cn_175,劳华城堡内城
cn_176,劳华地监1层
cn_177,劳华地监2层
cn_178,劳华地监3层
cn_179,劳华地监4层
cn_180,水淩林地监1层
cn_181,水淩林地监2层
cn_182,水淩林地监3层
cn_183,水淩林地监4层
cn_184,水淩林城堡内城
cn_185,利维亚坦洞穴
cn_186,沙漠蚁洞1-1
