it_0,
it_1,"isola promessa"
it_2,"isola promessa NO"
it_3,"isola promessa N"
it_4,"isola promessa Stocco"
it_5,"isola promessa O"
it_6,"isola promessa Rovine della redenzione"
it_7,"Città dell'isola promessa"
it_8,"Città dell'isola promessa"
it_9,"Città dell'isola promessa"
it_10,"Città dell'isola promessa"
it_11,"isola promessa Giardino"
it_12,"Città dell'isola promessa"
it_13,"Città dell'isola promessa"
it_14,"isola promessa NE"
it_15,"isola promessa SO"
it_16,"Città dell'isola promessa"
it_17,"Città dell'isola promessa"
it_18,"Città dell'isola promessa"
it_19,"isola promessa Negozio di magia"
it_20,"isola promessa S"
it_21,"isola promessa E"
it_22,"isola promessa Fattoria di animali"
it_23,"isola promessa SE"
it_24,"Sotterraneo dell'isola promessa 1/F"
it_25,"Sotterraneo dell'isola promessa 2/F"
it_26,"Cassandra Zuhause"
it_27,"Land of Edin"
it_28,"Riva del fiume Phlegethon"
it_29,"Montagna di Drake O"
it_30,"Montagna di Drake NO"
it_31,"Montagna di Drake N"
it_32,"Montagna di Drake SO"
it_33,"Montagna di Drake"
it_34,"Montagna di Drake NE"
it_35,"Riva del fiume Acheron"
it_36,"Montagna di Drake S"
it_37,"Montagna di Drake SE"
it_38,"Montagna di Drake E"
it_39,"Damelot O"
it_40,"Damelot NO"
it_41,"Damelot N"
it_42,"Riva del fiume Lethe"
it_43,"giardino elfico O"
it_44,"giardino elfico NO"
it_45,"giardino elfico N"
it_46,"Damelot SO"
it_47,"Damelot O"
it_48,"Damelot NO"
it_49,"Damelot N"
it_50,"Damelot NE"
it_51,Damelot
it_52,"Damelot E"
it_53,"Damelot S"
it_54,"Damelot SO"
it_55,"Damelot NE"
it_56,"giardino elfico"
it_57,"Damelot S"
it_58,"Damelot E"
it_59,"giardino elfico SO"
it_60,"giardino elfico"
it_61,"giardino elfico NE"
it_62,"Damelot SE"
it_63,"giardino elfico S"
it_64,"sandwood O"
it_65,"sandwood NO"
it_66,"sandwood N"
it_67,"maros O"
it_68,"giardino elfico SE"
it_69,"giardino elfico E"
it_70,"città degli orchi O"
it_71,sandwood
it_72,"maros NO"
it_73,"maros N"
it_74,"città degli orchi NO"
it_75,"città degli orchi N"
it_76,sandwood
it_77,"Palude putrida"
it_78,"Palude di Lerna"
it_79,"maros SO"
it_80,"sandwood SO"
it_81,maros
it_82,"Tempio di Palude di Lerna"
it_83,"sandwood NE"
it_84,"Nel cuore Palude putrida"
it_85,"Nel cuore Palude di Lerna"
it_86,"città degli orchi"
it_87,"Gilda degli orchi O"
it_88,"Gilda degli orchi NO"
it_89,"Gilda degli orchi N"
it_90,"città degli orchi NE"
it_91,"maros SO"
it_92,"città degli orchi SO"
it_93,"Gilda degli orchi"
it_94,"Gilda degli orchi NE"
it_95,"sandwood S"
it_96,"sandwood E"
it_97,"città degli orchi O"
it_98,"città degli orchi NO"
it_99,"città degli orchi N"
it_100,"Gilda degli orchi SO"
it_101,"Gilda degli orchi E"
it_102,"sandwood SE"
it_103,"città degli orchi SO"
it_104,"città degli orchi"
it_105,"città degli orchi NE"
it_106,"Gilda degli orchi S"
it_107,"Gilda degli orchi SE"
it_108,"castello di sandwood O"
it_109,"castello di sandwood NO"
it_110,"castello di sandwood N"
it_111,"maros S"
it_112,"maros SE"
it_113,"città degli orchi S"
it_114,"città degli orchi E"
it_115,"città degli orchi E"
it_116,"castello di sandwood"
it_117,"Città di Sandwood O"
it_118,"Città di Sandwood NO"
it_119,"Città di Sandwood N"
it_120,"maros E"
it_121,"città degli orchi SE"
it_122,"città degli orchi SE"
it_123,"castello di sandwood SO"
it_124,"castello di sandwood NE"
it_125,"Città di Sandwood"
it_126,"Città di Maros O"
it_127,"Città di Maros NO"
it_128,"Città di Maros N"
it_129,"città degli orchi S"
it_130,"città degli orchi"
it_131,"Città di Sandwood SO"
it_132,"Città di Sandwood NE"
it_133,"Città di Maros SO"
it_134,"Città di Maros"
it_135,"Città di Maros NE"
it_136,"castello di sandwood S"
it_137,"castello di sandwood E"
it_138,"Città di Sandwood S"
it_139,"Città di Sandwood E"
it_140,"Città di Maros S"
it_141,"Città di Maros E"
it_142,"castello di sandwood SE"
it_143,"Città di Sandwood SE"
it_144,"maros Stocco"
it_145,"Città di Maros SE"
it_146,"Nave verso Edin dalla Terra Promessa"
it_147,"La nave sulla Terra Promessa, Edin"
it_148,"Sotterraneo di Maros  1/F"
it_149,"Sotterraneo di Maros  2/F"
it_150,"Sotterraneo di Maros  3/F"
it_151,"Sotterraneo di Maros  4/F"
it_152,"Sotterraneo di Maros  5/F"
it_153,"Sotterraneo di Maros  6/F"
it_154,"Sotterraneo di Maros  7/F"
it_155,"Vecchio tunnel di fuga"
it_156,"Recluta del castello di Dartford"
it_157,"Elbereth Zuhause"
it_158,"Sotterraneo elfico 1/F"
it_159,"Sotterraneo elfico 2/F"
it_160,"Sotterraneo elfico 3/F"
it_161,"Sotterraneo del castello di Sandwood 1/F"
it_162,"Sotterraneo del castello di Sandwood 2/F"
it_163,"Sotterraneo di Damelot 1/F"
it_164,"Sotterraneo di Damelot 2/F"
it_165,"Sotterraneo di Damelot 3/F"
it_166,"Sotterraneo di Damelot 4/F"
it_167,"castello di sandwood"
it_168,"Sotterraneo della Montagna di Drake 1/F"
it_169,"Sotterraneo della Montagna di Drake 2/F"
it_170,"Sotterraneo della Montagna di Drake 3/F"
it_171,"Sotterraneo della Montagna di Drake 4/F"
it_172,"Sotterraneo della Montagna di Drake 5/F"
it_173,"Sotterraneo della Montagna di Drake 6/F"
it_174,Tana
it_175,"Castello di Oxvale"
it_176,"Castello di Oxvale 1/F"
it_177,"Castello di Oxvale 2/F"
it_178,"Castello di Oxvale 3/F"
it_179,"Castello di Oxvale 4/F"
it_180,"Sotterraneo di Escon 1/F"
it_181,"Sotterraneo di Escon 2/F"
it_182,"Sotterraneo di Escon 3/F"
it_183,"Sotterraneo di Escon 4/F"
it_184,"Castello di Escon"
it_185,"Covo di Livyathan"
it_186,"Caverna di formiche del deserto 1-1"
it_187,"Caverna di formiche del deserto 1-2"
it_188,"Caverna di formiche del deserto 1-3"
it_189,"Caverna di formiche del deserto 1-4"
it_190,"Caverna di formiche del deserto 1-5"
it_191,"Caverna di formiche del deserto 1-6"
it_192,"Caverna di formiche del deserto 2-1"
it_193,"Caverna di formiche del deserto 2-2"
it_194,"Caverna di formiche del deserto 2-3"
it_195,"Caverna di formiche del deserto 3"
it_196,"Covi della formica regina del deserto"
it_197,"Nel cuore della foresta perduta"
it_198,"Isola del cielo NO"
it_199,"Foresta perduta"
it_200,Portale
it_201,"Isola del cielo SO"
it_202,"Tempio di Parth"
it_203,"Isola del cielo NE"
it_204,"Isola del cielo S"
it_205,"Isola del cielo SE"
it_206,Meridiana
it_207,"Monumento di Edin"
it_208,"Isola del cielo E"
it_209,"Hotel della Maros"
it_210,"Hotel della Maros"
it_211,"Hotel della Maros"
it_212,"Hotel della Maros"
it_213,"Hotel della Maros"
it_214,"Hotel della regione desertica"
it_215,"Hotel della regione desertica"
it_216,"Hotel della regione desertica"
it_217,"Hotel della regione desertica"
it_218,"Hotel della regione desertica"
it_219,"Hotel della isola promessa"
it_220,"Hotel della isola promessa"
it_221,"Hotel della isola promessa"
it_222,"Hotel della isola promessa"
it_223,"Hotel della isola promessa"
it_224,test
it_225,"Palude di Lerna"
it_226,"Montagna di Drake"
it_227,"Arena caotica"
it_228,"Isola del cielo (conquistata)"
it_229,"Caverna del male"
it_230,"Terra della Natura"
it_231,"Regione di Maros"
it_232,"Sandwood"
