es_0,
es_1,"isla prometida"
es_2,"isla prometida NO"
es_3,"isla prometida N"
es_4,"isla prometida"
es_5,"isla prometida Estoque O"
es_6,"isla prometida Ruinas de la Redención"
es_7,"Ciudad de la isla prometida"
es_8,"Ciudad de la isla prometida"
es_9,"Ciudad de la isla prometida"
es_10,"Ciudad de la isla prometida"
es_11,"isla prometida Jardín"
es_12,"Ciudad de la isla prometida"
es_13,"Ciudad de la isla prometida"
es_14,"isla prometida NE"
es_15,"isla prometida SO"
es_16,"Ciudad de la isla prometida"
es_17,"Ciudad de la isla prometida"
es_18,"Ciudad de la isla prometida"
es_19,"isla prometida Tienda de Magia"
es_20,"isla prometida S"
es_21,"isla prometida E"
es_22,"isla prometida Granja de mascotas"
es_23,"isla prometida"
es_24,"Mazmorra de la isla prometida 1/F"
es_25,"Mazmorra de la isla prometida 2/F"
es_26,"Cassandra Zuhause"
es_27,"Land of Edin"
es_28,"Orilla del Flegetonte"
es_29,"montaña de dragones O"
es_30,"montaña de dragones NO"
es_31,"montaña de dragones N"
es_32,"montaña de dragones SO"
es_33,"montaña de dragones"
es_34,"montaña de dragones NE"
es_35,"Orilla del Aqueronte"
es_36,"montaña de dragones S"
es_37,"montaña de dragones SE"
es_38,"montaña de dragones E"
es_39,"Damelot O"
es_40,"Damelot NO"
es_41,"Damelot N"
es_42,"Orilla del Leteo"
es_43,"jardín elfo O"
es_44,"jardín elfo NO"
es_45,"jardín elfo N"
es_46,"Damelot SO"
es_47,"Damelot O"
es_48,"Damelot NO"
es_49,"Damelot N"
es_50,"Damelot NE"
es_51,Damelot
es_52,"Damelot E"
es_53,"Damelot S"
es_54,"Damelot SO"
es_55,"Damelot NE"
es_56,"jardín elfo"
es_57,"Damelot S"
es_58,"Damelot E"
es_59,"jardín elfo SO"
es_60,"jardín elfo"
es_61,"jardín elfo NE"
es_62,"Damelot SE"
es_63,"jardín elfo S"
es_64,"sandwood O"
es_65,"sandwood NO"
es_66,"sandwood N"
es_67,"maros O"
es_68,"jardín elfo SE"
es_69,"jardín elfo E"
es_70,"pueblo orco O"
es_71,sandwood
es_72,"maros NO"
es_73,"maros N"
es_74,"pueblo orco NO"
es_75,"pueblo orco N"
es_76,sandwood
es_77,"Ciénaga Pútrida"
es_78,"Ciénaga de Lerna"
es_79,"maros SO"
es_80,"sandwood SO"
es_81,maros
es_82,"Templo de Ciénaga de Lerna"
es_83,"sandwood NE"
es_84,"Profundidades del Ciénaga Pútrida"
es_85,"Profundidades del Ciénaga de Lerna"
es_86,"pueblo orco"
es_87,"Gremio orco O"
es_88,"Gremio orco NO"
es_89,"Gremio orco N"
es_90,"pueblo orco NE"
es_91,"maros SO"
es_92,"pueblo orco SO"
es_93,"Gremio orco"
es_94,"Gremio orco NE"
es_95,"sandwood S"
es_96,"sandwood E"
es_97,"pueblo orco O"
es_98,"pueblo orco NO"
es_99,"pueblo orco N"
es_100,"Gremio orco SO"
es_101,"Gremio orco E"
es_102,"sandwood SE"
es_103,"pueblo orco SO"
es_104,"pueblo orco"
es_105,"pueblo orco NE"
es_106,"Gremio orco S"
es_107,"Gremio orco SE"
es_108,"castillo de sandwood O"
es_109,"castillo de sandwood NO"
es_110,"castillo de sandwood N"
es_111,"maros S"
es_112,"maros SE"
es_113,"pueblo orco S"
es_114,"pueblo orco E"
es_115,"pueblo orco E"
es_116,"castillo de sandwood"
es_117,"Pueblo de Sandwood O"
es_118,"Pueblo de Sandwood NO"
es_119,"Pueblo de Sandwood N"
es_120,"maros E"
es_121,"pueblo orco SE"
es_122,"pueblo orco SE"
es_123,"castillo de sandwood SO"
es_124,"castillo de sandwood NE"
es_125,"Pueblo de Sandwood"
es_126,"Ciudad de Maros O"
es_127,"Ciudad de Maros NO"
es_128,"Ciudad de Maros N"
es_129,"pueblo orco S"
es_130,"pueblo orco"
es_131,"Pueblo de Sandwood SO"
es_132,"Pueblo de Sandwood NE"
es_133,"Ciudad de Maros SO"
es_134,"Ciudad de Maros"
es_135,"Ciudad de Maros NE"
es_136,"castillo de sandwood S"
es_137,"castillo de sandwood E"
es_138,"Pueblo de Sandwood S"
es_139,"Pueblo de Sandwood E"
es_140,"Ciudad de Maros S"
es_141,"Ciudad de Maros E"
es_142,"castillo de sandwood SE"
es_143,"Pueblo de Sandwood SE"
